Game Hit,Hit Created At,Hit ID,ExitSpeed (KMH),Angle,Direction,SpinRate,Distance (Meters),Spin Direction,ContactPositionX (CM),ContactPositionY (CM),Left Hand Total Spin,Left Hand Spin Direction,Right Hand Total Spin,Right Hand Spin Direction,Hitter First Name,Hitter Last Name,Device Serial Number,Flagged
168,02-10-2026 02:48,1770691704,127.2,24,1,0,75,12:46,0,0,2663.00000,12:46,2663.00000,12:46,山根,Yuu,MTD-22119CB2427,FALSE
167,02-10-2026 02:48,1770691695,139.5,22,-8,0,81,12:2,0,0,2139.00000,12:2,2139.00000,12:2,山根,Yuu,MTD-22119CB2427,FALSE
166,02-10-2026 02:48,1770691686,136.3,3,-15,0,26,7:30,0,0,2155.00000,7:30,2155.00000,7:30,山根,Yuu,MTD-22119CB2427,FALSE
165,02-10-2026 02:47,1770691678,138.2,2,-2,0,25,4:24,0,0,612.00000,4:24,612.00000,4:24,山根,Yuu,MTD-22119CB2427,FALSE
164,02-10-2026 02:47,1770691671,133.9,17,14,0,65,1:46,0,0,2582.00000,1:46,2582.00000,1:46,山根,Yuu,MTD-22119CB2427,FALSE
163,02-10-2026 02:47,1770691629,135.8,10,-14,0,49,9:40,0,0,2678.00000,9:40,2678.00000,9:40,三戸,Unknown,MTD-22119CB2427,FALSE
162,02-10-2026 02:46,1770691611,134.0,20,20,0,75,1:42,0,0,1878.00000,1:42,1878.00000,1:42,三戸,Unknown,MTD-22119CB2427,FALSE
161,02-10-2026 02:46,1770691592,127.4,10,-2,0,44,1:44,0,0,3206.00000,1:44,3206.00000,1:44,三戸,Unknown,MTD-22119CB2427,FALSE
160,02-10-2026 02:46,1770691584,141.7,0,-4,0,19,5:4,0,0,570.00000,5:4,570.00000,5:4,三戸,Unknown,MTD-22119CB2427,FALSE
159,02-10-2026 02:45,1770691544,123.2,4,32,0,26,2:46,0,0,993.00000,2:46,993.00000,2:46,三戸,Unknown,MTD-22119CB2427,FALSE
158,02-10-2026 02:45,1770691513,130.9,19,-14,0,69,11:14,0,0,1362.00000,11:14,1362.00000,11:14,三戸,Unknown,MTD-22119CB2427,FALSE
157,02-10-2026 02:44,1770691487,147.9,-9,10,0,5,4:26,0,0,2091.00000,4:26,2091.00000,4:26,三戸,Unknown,MTD-22119CB2427,FALSE
156,02-10-2026 02:44,1770691448,132.9,14,-12,0,58,11:8,0,0,3008.00000,11:8,3008.00000,11:8,三戸,Unknown,MTD-22119CB2427,FALSE
155,02-10-2026 02:43,1770691429,130.7,2,-8,0,23,5:44,0,0,3031.00000,5:44,3031.00000,5:44,大内,Kenta,MTD-22119CB2427,FALSE
154,02-10-2026 02:43,1770691421,134.8,21,14,0,77,1:32,0,0,2438.00000,1:32,2438.00000,1:32,大内,Kenta,MTD-22119CB2427,FALSE
153,02-10-2026 02:43,1770691413,135.3,20,-8,0,74,12:2,0,0,2198.00000,12:2,2198.00000,12:2,大内,Kenta,MTD-22119CB2427,FALSE
152,02-10-2026 02:43,1770691405,123.9,37,-6,0,84,12:6,0,0,889.00000,12:6,889.00000,12:6,大内,Kenta,MTD-22119CB2427,FALSE
151,02-10-2026 02:43,1770691387,128.5,-1,30,0,12,3:8,0,0,2005.00000,3:8,2005.00000,3:8,大内,Kenta,MTD-22119CB2427,FALSE
150,02-10-2026 02:42,1770691378,132.4,15,25,0,60,2:6,0,0,1611.00000,2:6,1611.00000,2:6,大内,Kenta,MTD-22119CB2427,FALSE
149,02-10-2026 02:42,1770691362,122.5,36,9,0,82,12:48,0,0,2282.00000,12:48,2282.00000,12:48,大内,Kenta,MTD-22119CB2427,FALSE
148,02-10-2026 02:42,1770691353,137.7,4,11,0,30,2:58,0,0,1583.00000,2:58,1583.00000,2:58,大内,Kenta,MTD-22119CB2427,FALSE
147,02-10-2026 02:42,1770691344,119.1,20,23,0,61,1:48,0,0,2341.00000,1:48,2341.00000,1:48,大内,Kenta,MTD-22119CB2427,FALSE
146,02-10-2026 02:42,1770691327,125.0,9,40,0,41,2:28,0,0,871.00000,2:28,871.00000,2:28,大内,Kenta,MTD-22119CB2427,FALSE
145,02-10-2026 02:41,1770691318,132.7,19,-7,0,70,12:10,0,0,1121.00000,12:10,1121.00000,12:10,大内,Kenta,MTD-22119CB2427,FALSE
144,02-10-2026 02:41,1770691311,115.3,24,-22,0,63,10:46,0,0,2245.00000,10:46,2245.00000,10:46,大内,Kenta,MTD-22119CB2427,FALSE
143,02-10-2026 02:41,1770691300,146.2,29,30,0,98,1:34,0,0,3073.00000,1:34,3073.00000,1:34,大内,Kenta,MTD-22119CB2427,FALSE
142,02-10-2026 02:41,1770691291,134.7,-10,13,0,4,4:16,0,0,895.00000,4:16,895.00000,4:16,大内,Kenta,MTD-22119CB2427,FALSE
141,02-10-2026 02:41,1770691283,129.8,0,7,0,15,3:40,0,0,3070.00000,3:40,3070.00000,3:40,大内,Kenta,MTD-22119CB2427,FALSE
140,02-10-2026 02:41,1770691274,134.6,8,40,0,44,2:32,0,0,2682.00000,2:32,2682.00000,2:32,大内,Kenta,MTD-22119CB2427,FALSE
139,02-10-2026 02:41,1770691264,112.3,-17,23,0,3,4:14,0,0,2765.00000,4:14,2765.00000,4:14,大内,Kenta,MTD-22119CB2427,FALSE
138,02-10-2026 02:40,1770691256,122.2,-12,42,0,3,3:32,0,0,2472.00000,3:32,2472.00000,3:32,大内,Kenta,MTD-22119CB2427,FALSE
137,02-10-2026 02:35,1770690957,157.8,26,-8,0,105,12:2,0,0,1129.00000,12:2,1129.00000,12:2,髙橋海,Yuu,MTD-22119CB2427,FALSE
136,02-10-2026 02:35,1770690949,130.2,32,5,0,88,12:44,0,0,2490.00000,12:44,2490.00000,12:44,髙橋海,Yuu,MTD-22119CB2427,FALSE
